idx,date,odometr,diff,state,driverId
,2026-04-26T05:36:58.064Z,845131,1,NY,96652
,2026-04-26T05:38:01.071Z,845132,1,NY,96652
,2026-04-26T05:39:04.063Z,845133,1,NY,96652
,2026-04-26T05:42:07.059Z,845137,4,NY,96652
,2026-04-26T05:43:07.062Z,845138,1,NY,96652
,2026-04-26T05:44:07.063Z,845139,1,NY,96652
,2026-04-26T05:46:10.070Z,845142,3,NY,96652
,2026-04-26T05:47:13.071Z,845143,1,NY,96652
,2026-04-26T05:48:16.063Z,10034,-835109,NY,96652
,2026-04-26T05:49:16.062Z,845145,835111,NY,96652
,2026-04-26T05:50:19.061Z,845147,2,NY,96652
,2026-04-26T05:51:22.062Z,131264,-713883,NY,96652
,2026-04-26T05:54:28.059Z,162539,31275,NY,96652
,2026-04-26T05:55:28.064Z,845152,682613,NY,96652
,2026-04-26T05:56:31.065Z,715057,-130095,NY,96652
,2026-04-26T05:57:31.065Z,845154,130097,NY,96652
,2026-04-26T05:58:31.063Z,845155,1,NY,96652
,2026-04-26T05:59:34.065Z,845156,1,NY,96652
,2026-04-26T06:00:34.069Z,845157,1,NY,96652
,2026-04-26T06:01:37.061Z,610808,-234349,NY,96652
,2026-04-26T06:02:37.063Z,6165,-604643,NY,96652
,2026-04-26T06:03:37.066Z,6165,0,NY,96652
,2026-04-26T06:04:40.069Z,6165,0,NY,96652
,2026-04-26T06:05:40.072Z,6165,0,NY,96652
,2026-04-26T06:06:40.073Z,204238,198073,NY,96652
,2026-04-26T06:07:42.078Z,845165,640927,NY,96652
,2026-04-26T06:08:43.070Z,845166,1,NY,96652
,2026-04-26T06:09:43.092Z,845167,1,NY,96652
,2026-04-26T06:10:46.065Z,845169,2,NY,96652
,2026-04-26T06:11:49.065Z,845170,1,NY,96652
,2026-04-26T06:12:52.061Z,845171,1,NY,96652
,2026-04-26T06:17:38.060Z,845172,1,NY,96652
,2026-04-26T06:18:41.061Z,845173,1,NY,96652
,2026-04-26T06:19:41.066Z,845174,1,NY,96652
,2026-04-26T06:20:44.063Z,845175,1,NY,96652
,2026-04-26T06:21:47.059Z,845177,2,NY,96652
,2026-04-26T06:22:47.061Z,845178,1,NY,96652
,2026-04-26T06:23:50.063Z,845179,1,NY,96652
,2026-04-26T06:24:53.054Z,845180,1,NY,96652
,2026-04-26T06:25:53.065Z,845181,1,NY,96652
,2026-04-26T06:26:56.073Z,845183,2,NY,96652
,2026-04-26T06:27:59.077Z,700763,-144420,NY,96652
,2026-04-26T06:29:02.058Z,845185,144422,NY,96652
,2026-04-26T06:30:05.064Z,845186,1,NY,96652
,2026-04-26T06:31:05.066Z,845188,2,NY,96652
,2026-04-26T06:32:08.067Z,210794,-634394,NY,96652
,2026-04-26T06:33:11.075Z,845190,634396,NY,96652
,2026-04-26T06:34:14.065Z,460991,-384199,NY,96652
,2026-04-26T06:35:17.064Z,845192,384201,NY,96652
,2026-04-26T06:36:17.063Z,845193,1,NY,96652
,2026-04-26T06:37:17.065Z,845195,2,NY,96652
,2026-04-26T06:38:20.063Z,845196,1,NY,96652
,2026-04-26T06:39:20.066Z,845197,1,NY,96652
,2026-04-26T06:40:20.063Z,227775,-617422,NY,96652
,2026-04-26T06:41:20.068Z,845199,617424,,96652
,2026-04-26T06:43:23.075Z,845201,2,NY,96652
,2026-04-26T06:46:32.077Z,845205,4,NY,96652
,2026-04-26T06:47:35.076Z,845206,1,NY,96652
,2026-04-26T06:49:38.080Z,845209,3,NY,96652
,2026-04-26T06:51:44.080Z,845211,2,NY,96652
,2026-04-26T06:52:45.090Z,845212,1,NY,96652
,2026-04-26T06:53:47.065Z,217351,-627861,NY,96652
,2026-04-26T06:54:47.070Z,845215,627864,NY,96652
,2026-04-26T06:55:50.076Z,845216,1,NY,96652
,2026-04-26T06:56:50.076Z,845217,1,NY,96652
,2026-04-26T06:57:50.081Z,845218,1,NY,96652
,2026-04-26T06:59:53.082Z,845220,2,NY,96652
,2026-04-26T07:01:56.072Z,845223,3,NY,96652
,2026-04-26T07:02:56.073Z,845224,1,NY,96652
,2026-04-26T07:03:59.066Z,845225,1,PA,96652
,2026-04-26T07:04:59.068Z,845226,1,PA,96652
,2026-04-26T07:05:59.072Z,845227,1,PA,96652
,2026-04-26T07:07:02.063Z,845229,2,PA,96652
,2026-04-26T07:09:05.076Z,845231,2,PA,96652
,2026-04-26T07:10:08.071Z,845232,1,PA,96652
,2026-04-26T07:11:08.071Z,845233,1,PA,96652
,2026-04-26T07:12:11.068Z,845234,1,PA,96652
,2026-04-26T07:14:14.072Z,845236,2,PA,96652
,2026-04-26T07:15:17.067Z,845238,2,PA,96652
,2026-04-26T07:16:17.072Z,845239,1,PA,96652
,2026-04-26T07:17:20.072Z,845240,1,PA,96652
,2026-04-26T07:18:20.090Z,845241,1,PA,96652
,2026-04-26T07:19:20.075Z,845242,1,PA,96652
,2026-04-26T07:20:23.062Z,845243,1,PA,96652
,2026-04-26T07:21:23.081Z,845244,1,PA,96652
,2026-04-26T07:22:26.075Z,845245,1,PA,96652
,2026-04-26T07:23:26.073Z,845246,1,PA,96652
,2026-04-26T07:24:29.068Z,543209,-302037,PA,96652
,2026-04-26T07:25:29.076Z,845248,302039,PA,96652
,2026-04-26T07:28:32.075Z,657883,-187365,PA,96652
,2026-04-26T07:29:35.071Z,845253,187370,PA,96652
,2026-04-26T07:30:38.073Z,845254,1,PA,96652
,2026-04-26T07:31:41.075Z,845255,1,PA,96652
,2026-04-26T07:32:41.078Z,845256,1,PA,96652
,2026-04-26T07:37:44.077Z,751707,-93549,PA,96652
,2026-04-26T07:38:44.082Z,835106,83399,PA,96652
,2026-04-26T07:39:44.082Z,835106,0,PA,96652
,2026-04-26T07:40:47.075Z,835106,0,PA,96652
,2026-04-26T07:41:47.082Z,835106,0,PA,96652
,2026-04-26T07:42:47.086Z,835106,0,PA,96652
,2026-04-26T07:43:50.074Z,835106,0,PA,96652
,2026-04-26T07:44:50.072Z,685289,-149817,PA,96652
,2026-04-26T07:45:53.063Z,845271,159982,PA,96652
,2026-04-26T07:46:53.071Z,845272,1,OH,96652
,2026-04-26T07:47:53.084Z,845274,2,OH,96652
,2026-04-26T07:48:56.082Z,845275,1,OH,96652
,2026-04-26T07:51:02.070Z,845277,2,OH,96652
,2026-04-26T07:52:05.074Z,845279,2,OH,96652
,2026-04-26T07:53:05.083Z,393393,-451886,OH,96652
,2026-04-26T07:54:08.079Z,845281,451888,OH,96652
,2026-04-26T07:55:08.085Z,643590,-201691,OH,96652
,2026-04-26T07:57:14.081Z,845284,201694,OH,96652
,2026-04-26T07:58:17.080Z,372543,-472741,OH,96652
,2026-04-26T07:59:17.091Z,845287,472744,OH,96652
,2026-04-26T08:00:20.078Z,622740,-222547,OH,96652
,2026-04-26T08:02:23.089Z,845290,222550,OH,96652
,2026-04-26T08:03:23.091Z,845292,2,OH,96652
,2026-04-26T08:04:26.085Z,737413,-107879,OH,96652
,2026-04-26T08:05:26.085Z,737413,0,OH,96652
,2026-04-26T08:06:29.076Z,737413,0,OH,96652
,2026-04-26T08:07:32.073Z,737413,0,OH,96652
,2026-04-26T08:08:35.079Z,737413,0,OH,96652
,2026-04-26T08:10:38.068Z,737413,0,OH,96652
,2026-04-26T08:11:41.072Z,737413,0,OH,96652
,2026-04-26T08:12:41.118Z,737413,0,OH,96652
,2026-04-26T08:13:44.079Z,845304,107891,OH,96652
,2026-04-26T08:15:47.118Z,845306,2,OH,96652
,2026-04-26T08:16:50.068Z,845307,1,OH,96652
,2026-04-26T08:17:50.066Z,845309,2,OH,96652
,2026-04-26T08:18:53.091Z,845310,1,OH,96652
,2026-04-26T08:19:56.079Z,845311,1,OH,96652
,2026-04-26T08:23:02.063Z,493773,-351538,OH,96652
,2026-04-26T08:24:05.074Z,845316,351543,OH,96652
,2026-04-26T08:25:05.072Z,743970,-101346,OH,96652
,2026-04-26T08:26:08.073Z,743970,0,OH,96652
,2026-04-26T08:27:11.066Z,743970,0,OH,96652
,2026-04-26T08:29:14.065Z,845322,101352,OH,96652
,2026-04-26T08:30:14.067Z,845323,1,OH,96652
,2026-04-26T08:32:17.075Z,375230,-470093,OH,96652
,2026-04-26T08:33:20.084Z,845327,470097,OH,96652
,2026-04-26T08:34:23.075Z,845328,1,OH,96652
,2026-04-26T08:35:26.066Z,104184,-741144,OH,96652
,2026-04-26T08:36:26.075Z,845331,741147,OH,96652
,2026-04-26T08:37:29.070Z,845332,1,OH,96652
,2026-04-26T08:38:29.069Z,135458,-709874,OH,96652
,2026-04-26T08:39:29.074Z,845334,709876,OH,96652
,2026-04-26T08:40:29.074Z,385655,-459679,OH,96652
,2026-04-26T08:41:29.076Z,845336,459681,OH,96652
,2026-04-26T08:42:32.082Z,635852,-209484,OH,96652
,2026-04-26T08:44:35.073Z,845340,209488,OH,96652
,2026-04-26T08:45:38.070Z,281407,-563933,OH,96652
,2026-04-26T08:46:38.072Z,281407,0,OH,96652
,2026-04-26T08:47:41.078Z,281407,0,OH,96652
,2026-04-26T08:48:44.087Z,281407,0,OH,96652
,2026-04-26T08:49:47.072Z,281407,0,OH,96652
,2026-04-26T08:50:47.073Z,845347,563940,OH,96652
,2026-04-26T08:51:50.082Z,845348,1,OH,96652
,2026-04-26T08:52:53.072Z,845350,2,OH,96652
,2026-04-26T08:53:56.066Z,845351,1,OH,96652
,2026-04-26T08:54:56.066Z,845352,1,OH,96652
,2026-04-26T08:55:56.070Z,845353,1,OH,96652
,2026-04-26T08:56:59.070Z,845354,1,OH,96652
,2026-04-26T08:58:00.080Z,845355,1,OH,96652
,2026-04-26T08:59:02.064Z,845356,1,OH,96652
,2026-04-26T09:00:05.072Z,845358,2,OH,96652
,2026-04-26T09:01:08.074Z,845359,1,OH,96652
,2026-04-26T09:02:11.065Z,392212,-453147,OH,96652
,2026-04-26T09:03:11.072Z,845361,453149,OH,96652
,2026-04-26T09:04:14.070Z,845362,1,OH,96652
,2026-04-26T09:05:17.074Z,845364,2,OH,96652
,2026-04-26T09:06:20.068Z,845365,1,OH,96652
,2026-04-26T09:07:20.071Z,371362,-474003,OH,96652
,2026-04-26T09:09:23.077Z,845368,474006,OH,96652
,2026-04-26T09:10:26.071Z,845369,1,OH,96652
,2026-04-26T09:11:29.071Z,845371,2,OH,96652
,2026-04-26T09:12:32.075Z,845372,1,OH,96652
,2026-04-26T09:14:35.078Z,845374,2,OH,96652
,2026-04-26T09:15:38.073Z,845375,1,OH,96652
,2026-04-26T09:16:41.075Z,845376,1,OH,96652
,2026-04-26T09:17:41.075Z,845378,2,OH,96652
,2026-04-26T09:18:41.080Z,845379,1,OH,96652
,2026-04-26T09:19:44.065Z,845380,1,OH,96652
,2026-04-26T09:20:47.078Z,845381,1,OH,96652
,2026-04-26T09:21:50.073Z,845383,2,OH,96652
,2026-04-26T09:23:53.079Z,845385,2,OH,96652
,2026-04-26T09:25:53.090Z,482167,-363218,OH,96652
,2026-04-26T09:27:59.084Z,482167,0,OH,96652
,2026-04-26T09:29:02.064Z,845391,363224,OH,96652
,2026-04-26T09:30:05.072Z,845392,1,OH,96652
,2026-04-26T09:31:05.078Z,845393,1,OH,96652
,2026-04-26T09:32:08.084Z,845395,2,OH,96652
,2026-04-26T09:33:11.077Z,845396,1,OH,96652
,2026-04-26T09:34:11.085Z,61303,-784093,OH,96652
,2026-04-26T09:36:17.078Z,9179,-52124,OH,96652
,2026-04-26T09:37:20.080Z,845401,836222,OH,96652
