idx,date,odometr,diff,state,driverId
,2026-04-07T19:03:56.107Z,738511,2,IA,20141
,2026-04-07T19:06:02.112Z,738513,2,IA,20141
,2026-04-07T19:07:05.107Z,738514,1,IA,20141
,2026-04-07T19:08:05.114Z,738515,1,IA,20141
,2026-04-07T19:09:08.127Z,738516,1,IA,20141
,2026-04-07T19:10:11.104Z,738518,2,IA,20141
,2026-04-07T19:11:11.111Z,738519,1,IA,20141
,2026-04-07T19:12:14.111Z,738520,1,IA,20141
,2026-04-07T19:13:17.107Z,738521,1,IA,20141
,2026-04-07T19:14:17.109Z,738522,1,IA,20141
,2026-04-07T19:15:20.110Z,738523,1,IA,20141
,2026-04-07T19:16:23.107Z,738525,2,IA,20141
,2026-04-07T19:17:23.110Z,738526,1,IA,20141
,2026-04-07T19:21:34.120Z,738530,4,IA,20141
,2026-04-07T19:22:56.323Z,738531,1,IA,20141
,2026-04-07T19:23:58.114Z,738531,0,IA,20141
,2026-04-07T19:24:59.118Z,738532,1,IA,20141
,2026-04-07T19:26:00.114Z,738532,0,IA,20141
,2026-04-07T19:27:04.114Z,738533,1,IA,20141
,2026-04-07T19:28:10.134Z,738533,0,IA,20141
,2026-04-07T21:47:16.108Z,738534,1,IA,20141
,2026-04-07T21:50:08.052Z,738535,1,IA,20141
,2026-04-07T21:51:08.105Z,738535,0,IA,20141
,2026-04-07T21:52:08.114Z,738536,1,IA,20141
,2026-04-07T21:53:11.102Z,738537,1,IA,20141
,2026-04-07T21:54:14.137Z,738539,2,IA,20141
,2026-04-07T21:55:17.112Z,738540,1,IA,20141
,2026-04-07T21:56:20.110Z,738541,1,IA,20141
,2026-04-07T21:57:23.114Z,738542,1,IA,20141
,2026-04-07T21:58:26.117Z,738543,1,IA,20141
,2026-04-07T21:59:29.109Z,738544,1,IA,20141
,2026-04-07T22:00:32.110Z,738545,1,IA,20141
,2026-04-07T22:01:32.117Z,738546,1,IA,20141
,2026-04-07T22:03:38.119Z,738548,2,IA,20141
,2026-04-07T22:04:41.106Z,738549,1,IA,20141
,2026-04-07T22:05:44.112Z,738550,1,IA,20141
,2026-04-07T22:06:47.104Z,738551,1,IA,20141
,2026-04-07T22:07:47.117Z,738552,1,IA,20141
,2026-04-07T22:08:50.110Z,738553,1,IA,20141
,2026-04-07T22:09:53.115Z,738554,1,IA,20141
,2026-04-07T22:10:53.111Z,738555,1,IA,20141
,2026-04-07T22:11:56.114Z,738557,2,IA,20141
,2026-04-07T22:12:59.117Z,738558,1,IA,20141
,2026-04-07T22:13:59.112Z,738559,1,IA,20141
,2026-04-07T22:15:02.114Z,738560,1,IA,20141
,2026-04-07T22:16:05.117Z,738561,1,IA,20141
,2026-04-07T22:17:08.110Z,738562,1,IA,20141
,2026-04-07T22:18:08.124Z,738563,1,IA,20141
,2026-04-07T22:19:11.116Z,738565,2,IA,20141
,2026-04-07T22:20:14.122Z,738566,1,IA,20141
,2026-04-07T22:21:14.112Z,738567,1,IA,20141
,2026-04-07T22:22:17.118Z,738568,1,IA,20141
,2026-04-07T22:23:20.117Z,738569,1,IA,20141
,2026-04-07T22:24:23.114Z,738570,1,IA,20141
,2026-04-07T22:26:26.111Z,738572,2,IA,20141
,2026-04-07T22:27:29.105Z,738573,1,IA,20141
,2026-04-07T22:28:32.110Z,738574,1,IA,20141
,2026-04-07T22:29:35.109Z,738575,1,IA,20141
,2026-04-07T22:30:38.113Z,738576,1,IA,20141
,2026-04-07T22:31:38.138Z,738578,2,IA,20141
,2026-04-07T22:32:41.118Z,738579,1,IA,20141
,2026-04-07T22:33:44.116Z,738580,1,IA,20141
,2026-04-07T22:34:47.125Z,738581,1,IA,20141
,2026-04-07T22:35:50.104Z,738582,1,IA,20141
,2026-04-07T22:36:50.109Z,738583,1,IA,20141
,2026-04-07T22:37:53.104Z,738584,1,IA,20141
,2026-04-07T22:38:56.115Z,738585,1,IA,20141
,2026-04-07T22:39:59.128Z,738587,2,IA,20141
,2026-04-07T22:42:00.121Z,738588,1,IA,20141
,2026-04-07T22:43:03.121Z,738590,2,IA,20141
,2026-04-07T22:44:06.121Z,738591,1,IA,20141
,2026-04-07T22:45:09.117Z,738592,1,IA,20141
,2026-04-07T22:46:12.122Z,738593,1,IA,20141
,2026-04-07T22:47:15.110Z,738594,1,IA,20141
,2026-04-07T22:48:15.114Z,738595,1,IA,20141
,2026-04-07T22:49:18.116Z,738596,1,IA,20141
,2026-04-07T22:50:21.114Z,738597,1,IA,20141
,2026-04-07T22:52:24.115Z,738599,2,IA,20141
,2026-04-07T22:53:27.117Z,738600,1,IA,20141
,2026-04-07T22:54:30.264Z,738602,2,IA,20141
,2026-04-07T22:55:33.118Z,738603,1,IA,20141
,2026-04-07T22:56:36.124Z,738604,1,IA,20141
,2026-04-07T22:57:39.114Z,738605,1,IA,20141
,2026-04-07T22:58:42.111Z,738606,1,IA,20141
,2026-04-07T22:59:42.116Z,738607,1,IA,20141
,2026-04-07T23:00:45.118Z,738608,1,IA,20141
,2026-04-07T23:01:48.123Z,738609,1,IA,20141
,2026-04-07T23:02:51.121Z,738610,1,IA,20141
,2026-04-07T23:03:51.124Z,738611,1,IA,20141
,2026-04-07T23:04:54.115Z,738612,1,IA,20141
,2026-04-07T23:05:54.129Z,738613,1,IA,20141
,2026-04-07T23:06:57.108Z,738614,1,IA,20141
,2026-04-07T23:07:57.122Z,738615,1,IA,20141
,2026-04-07T23:08:57.120Z,738616,1,IA,20141
,2026-04-07T23:10:00.122Z,738617,1,IA,20141
,2026-04-07T23:11:02.121Z,738618,1,IA,20141
,2026-04-07T23:12:06.121Z,738619,1,IA,20141
,2026-04-07T23:13:07.117Z,738619,0,IA,20141
,2026-04-08T00:54:34.716Z,738620,1,IA,20141
